name,satisfaction_level,last_evaluation,number_projects,average_monthly_hours,time_spent_company,work_accident,left,promotion_last_5_years,department,salary,salary_level
MASSARO,0.86,0.65,4,243,2,0,0,0,technical,low,1
RUE,0.72,0.7,3,238,2,0,0,0,management,low,1
RIBEIRO,0.84,0.52,5,189,2,1,0,0,IT,low,1
EADES,0.64,0.5,4,189,3,0,0,0,IT,medium,2
SCHARF,0.81,0.75,4,206,3,0,0,0,IT,medium,2
WOJCIECHOWSKI,0.66,0.7,5,254,2,0,0,0,IT,medium,2
STANDRIDGE,0.75,0.55,3,253,6,0,0,0,IT,medium,2
VICTORIA,0.54,0.67,3,243,2,0,0,0,product_mng,medium,2
GALBREATH,0.98,0.76,3,224,2,0,0,0,product_mng,medium,2
LANDER,0.8,0.85,4,139,2,0,0,0,product_mng,medium,2
RAPER,0.68,0.7,5,270,3,0,0,0,product_mng,medium,2
MARTINELLI,0.54,0.57,3,257,2,0,0,0,IT,medium,2
TOMAS,0.88,0.84,4,170,2,0,0,0,RandD,medium,2
KARAS,0.71,0.62,3,222,3,0,0,0,RandD,medium,2
LA,0.77,0.58,2,247,2,1,0,0,RandD,medium,2
KIZER,0.6,0.6,4,201,3,0,0,0,RandD,high,3
SANSONE,0.53,0.75,4,263,5,0,0,0,RandD,low,1
GASTELUM,0.85,0.5,3,168,2,1,0,0,marketing,medium,2
DELP,0.59,0.75,4,190,2,0,0,0,sales,medium,2
THERRIEN,0.23,0.77,4,140,5,0,0,0,accounting,medium,2
BROOKINS,0.7,0.6,3,224,3,0,0,0,support,medium,2
SHI,0.92,0.49,5,145,3,0,0,0,technical,low,1
POLLEY,0.95,0.37,4,285,3,0,0,0,management,low,1
HAMMEL,0.39,0.43,3,154,3,0,0,0,marketing,low,1
RIDDELL,0.85,0.8,4,200,2,0,0,0,marketing,low,1
CLAIBORNE,0.98,0.7,3,255,2,1,0,0,marketing,low,1
LAMPE,0.15,0.48,6,204,6,1,0,0,sales,low,1
BRADDOCK,0.68,0.54,3,270,4,1,0,0,sales,low,1
BENHAM,0.24,0.91,5,177,5,0,0,0,sales,low,1
ELWOOD,0.77,0.59,4,140,3,0,0,0,sales,medium,2
MCMINN,0.36,0.69,3,165,3,0,0,0,sales,medium,2
AMERSON,0.5,0.89,3,187,4,1,0,0,sales,medium,2
LEIJA,0.2,0.98,4,166,4,1,0,0,sales,medium,2
GAMBRELL,0.86,0.56,5,141,2,0,0,0,sales,medium,2
NUNO,0.84,0.63,4,135,2,0,0,0,sales,medium,2
MALLON,0.9,0.98,5,148,4,0,0,0,sales,medium,2
GARD,0.4,0.51,3,120,6,0,0,0,sales,medium,2
BURFORD,0.63,0.62,3,141,3,0,0,0,sales,medium,2
HALLEY,0.73,0.95,3,222,4,0,0,0,sales,medium,2
MALEY,0.25,0.67,2,136,6,0,0,0,sales,medium,2
EICHER,0.7,0.57,3,180,2,0,0,0,sales,medium,2
CABAN,0.6,0.97,3,187,3,1,0,0,sales,medium,2
RUBENSTEIN,0.99,0.66,3,202,3,0,0,0,sales,medium,2
TIGHE,0.29,0.86,3,251,4,0,0,0,sales,medium,2
HARBAUGH,0.53,0.63,4,259,2,0,0,0,sales,medium,2
RUNNELS,0.83,0.76,3,262,2,0,0,0,accounting,medium,2
CARRIZALES,0.18,0.92,5,251,4,0,0,0,accounting,medium,2
BERGMANN,0.14,0.74,4,117,5,0,0,0,accounting,medium,2
WIGHT,0.5,0.66,4,155,2,0,0,0,hr,medium,2
GUSTIN,0.36,0.89,3,197,6,0,0,0,hr,medium,2
DOMINICK,0.34,0.56,3,139,2,0,0,0,hr,medium,2
CANNADY,0.51,0.75,4,175,2,0,0,0,hr,medium,2
BRACE,0.5,0.52,5,137,3,1,0,0,technical,medium,2
BEAUREGARD,0.69,0.93,3,228,4,0,0,0,technical,medium,2
WEITZEL,0.52,0.51,2,232,4,0,0,0,technical,high,3
ORCUTT,0.32,0.5,2,143,3,0,0,0,technical,high,3
JORGE,0.88,0.99,3,190,5,0,0,0,technical,high,3
ABRAHAMSON,0.6,0.87,3,196,3,1,0,0,technical,high,3
MCCOWN,0.72,0.8,3,213,3,0,0,0,technical,high,3
HARRIMAN,0.65,0.9,3,200,3,0,0,0,technical,high,3
NICOL,0.82,0.78,5,166,2,0,0,0,technical,high,3
GOTT,0.67,0.92,5,258,3,0,0,0,technical,high,3
TSOSIE,0.44,0.87,5,104,4,0,0,0,technical,high,3
ANDINO,0.52,0.85,5,173,2,0,0,0,support,high,3
SHUMWAY,0.54,0.51,2,176,3,0,0,0,support,high,3
AUCOIN,0.67,0.76,5,181,3,0,0,0,support,high,3
HIXON,0.16,0.64,6,143,5,1,0,0,support,low,1
BOWES,0.81,0.73,4,186,3,0,0,0,support,low,1
BROOM,0.77,0.85,3,136,3,0,0,0,support,low,1
DESANTIAGO,0.84,0.99,4,219,2,0,0,0,support,low,1
CATE,0.56,0.56,5,229,4,1,0,0,support,low,1
HAUG,0.67,0.97,5,239,3,0,0,0,support,low,1
PINEDO,0.65,0.7,4,182,2,0,0,0,support,low,1
MOYERS,0.39,0.57,2,132,3,0,0,0,support,low,1
MOWRY,0.77,0.75,3,272,3,0,0,0,technical,low,1
DEANGELO,0.41,0.96,5,167,3,1,0,0,technical,low,1
MCSHANE,0.59,0.67,3,180,2,0,0,0,technical,low,1
BOLEY,0.14,0.72,6,100,5,0,0,0,management,low,1
TIFFANY,0.6,0.82,4,134,2,0,0,0,IT,low,1
STEGER,0.14,0.98,6,221,5,0,0,0,IT,low,1
WOODFORD,0.88,0.8,3,166,2,0,0,0,IT,low,1
WHITFORD,0.6,0.91,4,214,2,0,0,0,IT,medium,2
COLLETTE,1,0.49,4,227,3,1,0,0,IT,medium,2
MUTH,0.56,0.98,4,207,3,0,0,0,product_mng,medium,2
MANSOUR,0.72,0.54,3,286,6,0,0,0,product_mng,medium,2
SCHUH,0.59,0.83,3,240,3,1,0,0,product_mng,medium,2
KHOURY,0.74,0.75,4,111,4,1,0,0,product_mng,medium,2
FORTNEY,0.52,0.69,4,164,2,0,0,0,IT,medium,2
RUSK,0.77,0.74,2,187,6,0,0,0,RandD,medium,2
MATHIEU,0.48,0.81,4,248,2,0,0,0,RandD,medium,2
LIVENGOOD,0.99,0.56,5,210,2,0,0,0,RandD,medium,2
HAWORTH,0.23,0.78,4,163,6,0,0,0,RandD,medium,2
PEPPERS,0.63,1,5,241,4,0,0,0,RandD,medium,2
GEHRING,0.51,0.83,3,136,3,0,0,0,marketing,high,3
FARIS,0.54,0.55,4,208,5,0,0,0,sales,high,3
DIEP,0.53,0.73,5,174,3,0,0,0,accounting,high,3
RAE,0.72,0.84,4,250,3,0,0,0,support,high,3
HUPP,0.57,0.61,2,189,2,1,0,0,technical,high,3
GWIN,0.81,0.77,3,204,3,0,0,0,management,high,3
ESCALERA,0.64,0.57,4,217,3,0,0,0,marketing,high,3
ENGELHARDT,0.77,0.57,5,162,3,0,0,0,marketing,high,3
BANNON,0.83,0.55,3,257,2,0,0,0,marketing,low,1
MENJIVAR,0.6,0.71,3,195,2,0,0,0,sales,low,1
KERSHAW,0.86,0.87,5,156,4,0,0,0,sales,low,1
EBERHART,0.5,0.55,2,128,3,0,0,0,sales,low,1
PALOMARES,0.6,0.75,5,233,3,1,0,0,sales,low,1
COTTLE,0.85,0.73,4,260,4,0,0,0,sales,low,1
CARRELL,0.4,0.87,5,250,4,0,0,0,sales,low,1
WILLIE,0.38,0.79,5,176,3,0,0,0,sales,low,1
GALAVIZ,0.96,0.59,6,133,5,0,0,0,sales,medium,2
TROXELL,0.59,0.57,4,197,2,0,0,0,sales,medium,2
XIE,0.56,0.5,3,156,3,1,0,0,sales,medium,2
VISSER,0.84,0.96,3,162,3,0,0,0,sales,medium,2
SPECTOR,0.94,0.99,3,207,2,0,0,0,sales,medium,2
JUAN,0.72,0.63,3,223,2,1,0,0,sales,medium,2
IZZO,0.82,0.7,3,149,2,0,0,0,sales,medium,2
WOODRING,1,0.95,3,275,3,1,0,0,sales,medium,2
GILBREATH,0.62,0.77,3,271,2,0,0,0,sales,medium,2
BEY,0.76,0.89,3,273,2,1,0,0,sales,medium,2
GIRALDO,0.23,0.74,5,219,4,0,0,0,sales,medium,2
TOLAND,0.7,0.99,5,135,4,0,0,0,sales,medium,2
READY,0.71,0.88,3,158,3,0,0,0,accounting,medium,2
NEARY,0.32,0.37,3,167,3,0,0,0,accounting,medium,2
BENGE,0.69,0.67,4,274,4,0,0,0,accounting,medium,2
THROWER,0.66,0.59,3,145,3,0,0,0,hr,medium,2
BEMIS,0.7,0.67,6,233,6,0,0,0,hr,medium,2
HOSTETTER,0.91,0.76,3,159,3,0,0,0,hr,medium,2
DULL,0.2,0.7,4,221,5,0,0,0,hr,medium,2
POULOS,0.72,0.83,3,132,2,0,0,0,technical,medium,2
VANEGAS,0.74,0.93,5,140,3,0,0,0,technical,medium,2
HARKER,0.53,0.79,3,206,3,0,0,0,technical,medium,2
ABAD,0.99,0.92,4,229,2,0,0,0,technical,medium,2
NIGRO,0.75,0.85,4,272,4,0,0,0,technical,high,3
MEI,0.86,0.78,4,164,2,0,0,0,technical,low,1
PERES,0.93,0.86,4,145,3,0,0,0,technical,medium,2
MESSNER,0.81,0.95,3,212,3,0,0,0,technical,medium,2
HARDAWAY,0.49,0.67,3,254,2,1,0,0,technical,medium,2
CRUMPTON,0.97,0.72,5,260,4,0,0,0,technical,medium,2
DINGMAN,0.62,0.89,3,201,3,0,0,0,technical,medium,2
HIPP,0.75,0.79,4,176,4,1,0,0,support,medium,2
LEMLEY,0.87,0.58,3,140,3,1,0,0,support,medium,2
YE,0.93,0.65,5,201,3,0,0,0,support,medium,2
MALOY,0.74,0.68,3,206,2,1,0,0,support,medium,2
NEIGHBORS,0.68,0.57,3,197,3,1,0,0,support,medium,2
PROULX,0.49,0.63,3,245,4,0,0,0,support,low,1
JAMERSON,0.75,0.84,3,145,3,1,0,0,support,low,1
FINKELSTEIN,0.95,0.58,4,131,5,0,0,0,support,low,1
PAYAN,0.95,0.75,5,235,3,1,0,0,support,low,1
TOMS,0.67,0.65,5,242,3,0,0,0,support,low,1
SIMONDS,0.71,0.6,2,251,3,0,0,0,support,low,1
HOLLER,0.81,0.73,4,258,2,0,0,0,technical,low,1
SCHULMAN,0.79,0.36,3,114,3,0,0,0,technical,high,3
AGUERO,0.57,0.52,3,143,2,0,0,0,technical,low,1
STEFFENS,0.85,0.65,3,187,2,0,0,0,management,high,3
HINRICHS,0.15,0.78,5,255,3,0,0,0,IT,high,3
CLAPPER,0.48,0.87,3,267,2,0,0,0,IT,low,1
KNIGHTON,0.92,0.91,4,247,3,0,0,0,IT,low,1
DELAO,0.73,0.67,4,153,3,0,0,0,IT,high,3
MACH,0.68,0.71,3,237,3,0,0,0,IT,low,1
JAHN,0.88,0.55,5,182,3,0,0,0,product_mng,medium,2
HEAL,0.8,0.55,4,144,5,1,0,0,product_mng,high,3
DETWILER,0.66,0.9,3,176,2,1,0,0,product_mng,medium,2
TONER,0.19,0.8,5,203,6,0,0,0,product_mng,medium,2
ROOK,0.3,0.53,3,148,4,0,0,0,IT,medium,2
CORSO,0.8,0.8,3,175,2,0,0,0,RandD,medium,2
DELIA,0.66,0.84,3,211,4,0,0,0,RandD,high,3
COULSON,0.22,0.67,6,175,5,0,0,0,RandD,medium,2
BROCKWAY,0.57,0.59,4,206,3,0,0,0,RandD,medium,2
GIDDINGS,0.83,0.73,4,262,2,0,0,0,RandD,medium,2
HERMOSILLO,0.57,0.5,4,177,2,0,0,0,marketing,high,3
BALLENGER,0.78,0.54,3,134,3,0,0,0,sales,medium,2
PERSINGER,0.88,0.89,2,201,3,0,0,0,accounting,high,3
DELK,0.48,0.69,3,105,3,0,0,0,support,low,1
PEDIGO,0.91,0.82,4,259,3,0,0,0,technical,medium,2
BURG,0.3,0.97,3,171,4,1,0,0,management,medium,2
VOELKER,0.63,0.98,4,228,3,0,0,0,marketing,medium,2
PROPST,0.62,0.36,2,137,4,1,0,0,marketing,medium,2
KILE,0.74,0.72,5,196,3,0,0,0,marketing,low,1
ECKER,0.5,0.53,3,207,4,0,0,0,sales,low,1
RASCON,0.36,0.74,6,280,3,0,0,0,sales,low,1
SWINDLE,0.57,0.65,4,162,3,1,0,0,sales,low,1
SWINDELL,0.73,0.55,4,267,3,0,0,0,sales,low,1
STULTZ,0.77,0.67,5,207,2,0,0,0,sales,low,1
DEAVER,0.86,0.5,4,196,2,0,0,0,sales,low,1
WELTY,0.24,0.55,6,231,4,0,0,0,sales,low,1
SUSSMAN,0.83,0.62,4,242,3,0,0,0,sales,low,1
SOUTHWORTH,0.72,0.63,4,207,3,0,0,0,sales,low,1
COSTON,0.52,0.82,4,206,2,1,0,0,sales,high,3
CHILD,0.99,0.54,4,236,4,0,0,0,sales,low,1
LEI,0.15,0.68,5,246,2,0,0,0,sales,low,1
SPILLMAN,0.79,0.94,3,204,2,1,0,0,sales,low,1
VEACH,0.19,0.91,3,268,4,0,0,0,sales,low,1
MELCHER,0.59,0.62,3,212,2,1,0,0,sales,high,3
HOCHSTETLER,0.15,0.74,6,178,3,0,0,0,sales,low,1
SUMMERVILLE,0.75,0.72,5,260,3,0,0,0,sales,low,1
LEBEAU,0.47,0.71,2,241,4,0,0,0,sales,low,1
CHIPMAN,0.64,0.64,3,234,3,1,0,0,sales,high,3
PEDEN,0.66,0.76,3,207,2,0,0,0,accounting,low,1
LIZARRAGA,0.8,0.91,5,242,3,1,0,0,accounting,medium,2
LEOS,0.82,0.52,5,225,2,0,0,0,accounting,high,3
KINGERY,0.8,0.98,3,161,3,0,0,0,hr,medium,2
FOGEL,0.98,0.98,4,259,2,0,0,0,hr,high,3
ECKMAN,0.95,0.96,3,250,3,0,0,0,hr,medium,2
CASTANO,0.88,0.61,3,236,3,0,0,0,hr,medium,2
BURBANK,0.9,0.97,4,239,4,0,0,0,technical,medium,2
MEDELLIN,0.66,0.83,4,266,3,1,0,0,technical,medium,2
CHARTIER,0.99,0.62,5,133,3,0,0,0,technical,medium,2
TORREY,0.86,0.95,5,275,2,0,0,0,technical,medium,2
SWINNEY,0.96,0.95,5,189,2,0,0,0,technical,medium,2
PEAKE,1,0.63,5,171,3,0,0,0,technical,medium,2
AZIZ,0.46,0.38,6,140,3,0,0,0,technical,high,3
REINERT,0.19,0.85,6,116,3,0,0,0,technical,low,1
PIRES,0.73,0.6,3,145,6,1,0,0,technical,medium,2
BORG,0.63,0.5,4,167,3,1,0,0,technical,medium,2
GREAVES,0.68,0.89,4,227,3,0,0,0,technical,medium,2
FORESTER,0.78,0.96,4,245,3,0,0,0,support,medium,2
BROOKE,0.79,0.56,4,132,3,0,0,0,support,medium,2
HUNNICUTT,0.86,0.99,3,254,2,0,0,0,support,medium,2
DELAPAZ,0.98,0.53,4,166,2,0,0,0,support,medium,2
STRINGFELLOW,0.89,0.79,2,208,3,1,0,0,support,medium,2
BIERMAN,0.86,0.87,3,197,4,1,0,0,support,medium,2
LAVALLEE,0.65,0.83,4,263,3,1,0,0,support,high,3
FARNHAM,0.52,0.98,4,272,2,0,0,0,support,low,1
GADSON,0.54,0.65,3,147,3,1,0,0,support,low,1
GAINER,0.68,0.73,4,197,3,0,0,0,support,low,1
KULP,0.88,0.65,3,268,2,0,0,0,support,high,3
LISTON,0.75,0.85,4,181,3,0,0,0,technical,low,1
BROOKER,0.17,0.93,6,192,4,0,0,0,technical,low,1
LOUDERMILK,0.92,0.83,5,270,3,0,0,0,technical,low,1
REZA,0.79,0.66,3,183,3,0,0,0,management,high,3
HENSHAW,0.52,0.66,5,184,3,0,0,0,IT,low,1
HINZ,0.95,0.73,4,238,3,1,0,0,IT,low,1
BRAMMER,0.72,0.49,4,148,2,0,0,0,IT,low,1
TOOMBS,0.4,0.41,4,127,3,0,0,0,IT,low,1
FRISCH,0.61,0.59,3,162,2,1,0,0,IT,low,1
FEINBERG,0.49,0.97,4,166,5,0,0,0,product_mng,low,1
ESQUIBEL,0.32,0.55,4,283,4,0,0,0,product_mng,low,1
PLAZA,0.82,0.77,3,108,6,0,0,0,product_mng,medium,2
BLY,0.9,0.79,3,154,2,0,0,0,product_mng,medium,2
ENCARNACION,0.95,0.74,3,139,2,0,0,0,IT,medium,2
COCKERHAM,0.55,0.6,5,271,3,1,0,0,RandD,medium,2
SHEALY,0.91,0.78,4,153,3,0,0,0,RandD,medium,2
HAILE,0.45,0.41,3,216,6,1,0,0,RandD,medium,2
NAVE,0.65,0.6,3,218,4,0,0,0,RandD,medium,2
CHENOWETH,0.88,0.89,3,171,2,0,0,0,RandD,medium,2
GOTO,0.78,0.76,3,238,3,0,0,0,marketing,medium,2
ERNEST,0.77,0.71,3,134,3,0,0,0,marketing,medium,2
STAUB,0.32,0.75,3,255,4,0,0,0,sales,medium,2
MARTY,0.98,0.38,4,140,6,0,0,0,accounting,medium,2
HUIZAR,0.51,0.76,2,239,3,0,0,0,support,high,3
LAMMERS,0.81,0.59,4,187,2,0,0,0,technical,low,1
MCAVOY,0.64,0.9,5,279,5,0,0,0,management,medium,2
DISHMAN,0.73,0.94,4,213,3,1,0,0,marketing,medium,2
GIROUX,0.49,0.56,5,202,2,0,0,0,marketing,medium,2
DOWDELL,0.84,0.54,3,265,2,0,0,0,marketing,medium,2
VIA,0.81,0.86,4,249,3,0,0,0,sales,low,1
FENN,0.77,0.5,4,281,2,0,0,0,sales,low,1
KAIN,0.24,0.83,3,208,5,0,0,0,sales,low,1
BRECKENRIDGE,0.77,0.78,3,165,2,0,0,0,sales,low,1
STEELMAN,0.13,0.88,3,146,5,0,0,0,sales,low,1
GASPER,0.94,0.66,4,230,2,0,0,0,sales,low,1
EGBERT,0.61,0.82,3,209,2,0,0,0,sales,low,1
RIOJAS,0.95,0.49,4,178,2,0,0,0,sales,low,1
PARMER,0.22,0.92,6,220,4,1,0,0,sales,low,1
CREED,0.65,0.56,3,142,3,0,0,0,sales,low,1
GILLISPIE,0.95,0.67,3,153,2,0,0,0,sales,low,1
EDGERTON,0.98,0.62,5,254,5,1,0,0,sales,low,1
YEN,0.88,0.72,3,193,4,0,0,0,sales,low,1
HOLMBERG,0.94,0.69,3,248,3,0,0,0,sales,low,1
CALDER,0.62,0.75,4,216,2,0,0,0,sales,low,1
LANDAU,0.81,0.96,3,226,3,0,0,0,sales,low,1
KREIDER,0.56,0.51,4,140,2,0,0,0,sales,low,1
ELEY,0.52,0.86,6,103,4,0,0,0,sales,low,1
LEWALLEN,0.88,0.57,4,185,2,0,0,0,sales,low,1
QUIMBY,0.56,0.92,5,160,3,0,0,0,accounting,low,1
HOLLADAY,0.36,0.63,3,130,5,0,0,0,accounting,low,1
DU,0.56,0.85,5,230,3,0,0,0,accounting,medium,2
LELAND,0.89,0.46,4,248,5,1,0,0,hr,medium,2
HYDER,0.95,0.42,3,189,2,1,0,0,hr,medium,2
OMEARA,0.48,0.52,3,280,2,0,0,0,hr,medium,2
KENNARD,0.75,0.75,4,266,3,0,0,0,hr,medium,2
GASPARD,0.65,0.54,4,260,3,0,0,0,technical,medium,2
ACTON,0.4,0.86,2,264,5,0,0,0,technical,medium,2
RENFROE,0.52,0.53,5,182,2,0,0,0,technical,medium,2
HAYMAN,0.52,0.68,4,233,2,0,0,0,technical,medium,2
GLADNEY,0.68,0.49,3,230,3,0,0,0,technical,medium,2
GLIDDEN,0.72,0.61,5,170,3,0,0,0,technical,medium,2
WILMOT,0.78,0.72,4,258,3,0,0,0,technical,medium,2
PEARSALL,0.54,0.9,3,164,3,0,0,0,technical,high,3
CAHOON,0.18,0.46,4,249,4,0,0,0,technical,low,1
LEWIN,0.51,0.5,2,235,2,0,0,0,technical,medium,2
HALLOCK,0.63,0.86,6,206,6,0,0,0,technical,medium,2
GRIGG,0.83,0.86,4,139,3,0,0,0,support,medium,2
BOGGESS,0.91,0.82,3,145,3,1,0,0,support,medium,2
THACH,0.79,0.66,4,139,4,0,0,0,support,low,1
PAULK,0.52,0.95,3,171,3,1,0,0,support,low,1
MCATEE,0.83,0.94,3,160,3,0,0,0,support,low,1
DOERING,0.92,0.74,3,137,2,0,0,0,support,low,1
SUTTLES,0.14,0.72,4,254,4,0,0,0,support,low,1
RUSCH,0.8,0.38,3,215,6,0,0,0,support,low,1
HARROLD,0.79,0.72,3,216,4,0,0,0,support,low,1
CHILES,0.86,0.6,3,229,2,1,0,0,support,low,1
SAWYERS,0.95,0.47,6,215,4,0,0,0,support,low,1
ROGER,0.77,0.9,4,163,3,0,0,0,technical,low,1
LUEVANO,0.55,0.72,4,273,3,0,0,0,technical,low,1
KWOK,0.42,0.91,2,176,3,0,0,0,technical,low,1
WALDO,0.79,0.86,5,270,2,0,0,0,management,low,1
LAGUNAS,0.41,0.48,3,182,2,0,0,0,IT,low,1
EWELL,0.66,0.72,4,223,4,0,0,0,IT,low,1
COELHO,1,0.65,4,237,3,0,0,0,IT,low,1
RUDE,0.87,0.74,5,248,2,0,0,0,IT,low,1
BARRINGTON,0.51,0.99,3,233,4,0,0,0,IT,low,1
MCCOMAS,0.63,0.79,2,206,5,0,0,0,product_mng,low,1
WHITELEY,0.86,0.86,4,227,2,0,0,0,product_mng,low,1
JEANBAPTISTE,0.4,0.98,4,154,3,0,0,0,product_mng,low,1
DARCY,0.79,0.97,6,113,2,1,0,0,product_mng,medium,2
LUSSIER,0.7,0.9,4,254,3,0,0,0,IT,medium,2
KERLEY,0.49,0.91,5,231,3,0,0,0,RandD,medium,2
MOOREHEAD,0.76,0.62,4,190,3,0,0,0,RandD,medium,2
FORDHAM,0.89,0.52,3,190,3,0,0,0,RandD,medium,2
WELTON,0.83,0.86,3,179,2,0,0,0,RandD,medium,2
NICELY,0.19,0.69,4,269,6,0,0,0,RandD,medium,2
CONSTANTINO,0.68,0.67,3,228,2,0,0,0,RandD,medium,2
TOWNES,0.62,0.68,4,251,4,0,0,0,marketing,medium,2
GIGLIO,0.87,0.49,2,251,3,0,0,0,sales,medium,2
RESNICK,0.66,0.75,4,200,4,0,0,0,accounting,medium,2
MCKIBBEN,0.37,0.41,2,146,2,0,0,0,support,medium,2
DAMIAN,0.57,0.49,3,159,4,1,0,0,technical,high,3
ENDICOTT,0.66,0.81,5,135,2,0,0,0,management,low,1
LINDEMAN,0.63,0.88,5,260,3,0,0,0,marketing,medium,2
KILLION,0.65,0.96,5,226,2,1,0,0,marketing,medium,2
GWINN,0.33,0.85,2,127,3,0,0,0,marketing,medium,2
BEAUMONT,0.66,0.57,6,278,3,0,0,0,sales,medium,2
NORD,0.87,0.95,3,242,5,0,0,0,sales,low,1
MICELI,0.85,0.85,3,182,3,0,0,0,sales,low,1
SITES,0.49,0.51,2,182,3,0,0,0,sales,low,1
FAST,0.87,0.8,4,197,3,0,0,0,sales,low,1
DRUM,0.17,0.49,4,286,5,1,0,0,sales,low,1
BIDWELL,0.55,0.46,4,226,5,0,0,0,sales,low,1
MAZE,0.91,0.71,5,156,3,0,0,0,sales,low,1
ABSHIRE,0.96,0.62,5,185,3,0,0,0,sales,low,1
BERNER,0.53,0.5,3,231,3,0,0,0,sales,low,1
RHYNE,0.25,0.59,4,166,5,0,0,0,sales,low,1
WORTMAN,0.98,0.57,3,229,3,0,0,0,sales,low,1
JULIANO,0.83,0.36,4,242,3,0,0,0,sales,low,1
BEGGS,0.71,0.83,5,206,3,0,0,0,sales,low,1
WINCHELL,0.74,0.77,4,206,3,0,0,0,sales,low,1
THRASH,0.56,0.7,4,135,2,0,0,0,sales,low,1
SUMMERLIN,0.23,0.9,5,234,3,1,0,0,sales,low,1
BIGGERS,0.35,0.64,4,147,2,0,0,0,sales,low,1
BUCKLES,0.48,0.98,4,174,3,0,0,0,sales,low,1
BARNWELL,0.83,0.74,3,259,3,1,0,0,accounting,low,1
THOMASSON,0.73,0.87,3,227,4,0,0,0,accounting,low,1
WAN,0.85,0.97,4,104,5,0,0,0,accounting,low,1
RODRIGUE,0.8,0.95,3,247,3,0,0,0,hr,medium,2
ARNESON,0.98,0.74,4,139,3,0,0,0,hr,medium,2
WROBLEWSKI,0.96,0.85,3,186,2,0,0,0,hr,medium,2
QUIROGA,0.67,0.75,3,194,3,0,0,0,hr,medium,2
FULK,0.58,0.91,3,124,2,0,0,0,technical,medium,2
DILLINGHAM,0.83,0.86,3,273,3,0,0,0,technical,medium,2
RONE,0.9,0.57,4,186,4,0,0,0,technical,medium,2
MAPP,0.89,0.66,4,252,3,0,0,0,technical,medium,2
SATTLER,0.99,0.92,3,154,3,0,0,0,technical,medium,2
MCCASLIN,0.89,0.5,4,238,3,0,0,0,technical,medium,2
LETOURNEAU,0.79,0.5,4,151,3,1,0,0,technical,medium,2
GAUDET,0.64,0.41,3,231,6,0,0,0,technical,medium,2
HUCK,0.22,0.57,5,174,6,0,0,0,technical,high,3
GURULE,0.94,0.6,5,278,2,0,0,0,technical,low,1
HUDSPETH,0.56,0.97,3,270,3,1,0,0,technical,medium,2
WITTMAN,0.85,0.8,4,158,3,0,0,0,support,medium,2
WELTER,0.8,0.62,3,191,3,0,0,0,support,medium,2
YAO,0.86,0.53,3,163,3,0,0,0,support,medium,2
KINDRED,0.96,1,5,152,4,0,0,0,support,low,1
HILEMAN,0.51,0.61,4,251,2,1,0,0,support,low,1
EWALD,0.73,0.95,3,149,2,0,0,0,support,low,1
KATO,0.31,0.75,4,220,3,0,0,0,support,low,1
TYNDALL,0.62,0.51,4,175,3,0,0,0,support,low,1
NICKELS,0.55,0.91,3,179,3,1,0,0,support,low,1
SANMIGUEL,0.51,0.8,4,257,2,0,0,0,support,low,1
MAYLE,0.54,0.54,3,196,3,0,0,0,support,low,1
ALFANO,0.65,0.95,3,190,3,0,0,0,technical,low,1
EICHELBERGER,0.65,0.75,4,270,2,0,0,0,technical,low,1
BEE,0.9,0.64,5,226,2,0,0,0,technical,low,1
SHEEHY,0.55,0.71,3,211,2,0,0,0,management,low,1
ROGAN,0.59,0.89,3,192,2,0,0,0,IT,low,1
PHILIP,0.34,0.67,5,96,2,1,0,0,IT,low,1
DILWORTH,0.31,0.92,5,197,5,0,0,0,IT,low,1
RUSSEL,0.83,0.71,3,243,2,1,0,0,IT,low,1
MIDKIFF,0.8,0.73,3,168,2,0,0,0,IT,low,1
KILLINGSWORTH,0.66,0.85,5,271,4,0,0,0,product_mng,low,1
HUDGENS,0.98,0.39,5,158,4,1,0,0,product_mng,medium,2
CRISS,0.89,0.52,4,243,5,0,0,0,product_mng,medium,2
LIDDELL,0.64,0.94,3,148,2,0,0,0,product_mng,medium,2
LATTIMORE,0.95,0.68,3,165,3,0,0,0,IT,medium,2
KOVAL,0.96,0.85,5,171,2,0,0,0,RandD,medium,2
KHALIL,0.96,0.82,5,164,2,0,0,0,RandD,medium,2
EBERLY,0.63,0.81,4,265,2,0,0,0,RandD,medium,2
MAXSON,0.83,0.71,4,196,2,0,0,0,RandD,medium,2
SCHRAM,0.61,0.72,4,182,2,1,0,0,RandD,medium,2
GOODELL,0.89,0.66,3,272,3,0,0,0,RandD,medium,2
COFER,0.67,0.63,3,241,3,0,0,0,marketing,medium,2
CATLIN,0.61,1,5,139,2,0,0,0,sales,medium,2
SANDLER,0.58,0.77,3,180,2,0,0,0,accounting,high,3
ALVA,0.56,0.76,4,206,2,1,0,0,support,low,1
KUNKLE,0.13,0.49,6,227,4,0,0,0,technical,medium,2
PERRON,0.39,1,5,204,5,1,0,0,management,medium,2
EDMONSON,0.94,0.48,4,218,3,0,0,0,marketing,medium,2
BUSHMAN,0.63,0.61,3,205,2,0,0,0,marketing,medium,2
ROA,0.75,0.63,4,261,3,1,0,0,marketing,low,1
NESBIT,0.7,0.83,3,159,3,0,0,0,sales,low,1
GARVER,0.28,0.83,4,162,3,0,0,0,sales,low,1
